> Track line x1,y1 =     .00  -40.00 x2,y2 =   40.00   20.00 dd=     .100	sample
29.9585	4.93753	53.9997482	0.234811
30.014	5.02075	54.0997467	0.232134
30.0694	5.10397	54.1997452	0.229485
30.1249	5.18719	54.2997437	0.226862
30.1804	5.2704	54.3997421	0.224266
30.2359	5.35362	54.4997406	0.221696
30.2914	5.43684	54.5997391	0.219154
30.3468	5.52006	54.6997375	0.21664
30.4023	5.60327	54.799736	0.214155
30.4578	5.68649	54.8997345	0.211699
30.5133	5.76971	54.999733	0.209274
30.5687	5.85293	55.0997314	0.206879
30.6242	5.93614	55.1997299	0.204516
30.6797	6.01936	55.2997284	0.202184
30.7352	6.10258	55.3997269	0.199882
30.7907	6.1858	55.4997253	0.197609
30.8461	6.26901	55.5997238	0.195364
30.9016	6.35223	55.6997223	0.193148
30.9571	6.43545	55.7997208	0.19096
31.0126	6.51867	55.8997192	0.188799
31.0681	6.60188	55.9997177	0.186668
31.1235	6.6851	56.0997162	0.184565
31.179	6.76832	56.1997147	0.182492
31.2345	6.85154	56.2997131	0.180446
31.29	6.93476	56.3997116	0.17843
31.3455	7.01797	56.4997101	0.176441
31.4009	7.10119	56.5997086	0.174481
31.4564	7.18441	56.699707	0.172551
31.5119	7.26763	56.7997055	0.170648
31.5674	7.35084	56.899704	0.168773
31.6228	7.43406	56.9997025	0.166926
31.6783	7.51728	57.0997009	0.165105
31.7338	7.6005	57.1996994	0.16331
31.7893	7.68371	57.2996979	0.16154
31.8448	7.76693	57.3996964	0.159795
31.9002	7.85015	57.4996948	0.158074
31.9557	7.93337	57.5996933	0.156377
32.0112	8.01658	57.6996918	0.154703
32.0667	8.0998	57.7996902	0.153054
32.1222	8.18302	57.8996887	0.151432
32.1776	8.26624	57.9996872	0.149836
32.2331	8.34945	58.0996857	0.148264
32.2886	8.43267	58.1996841	0.146717
32.3441	8.51589	58.2996826	0.145193
32.3995	8.59911	58.3996811	0.143691
32.455	8.68233	58.4996796	0.142211
32.5105	8.76554	58.599678	0.140753
32.566	8.84876	58.6996765	0.139315
32.6214	8.93198	58.799675	0.137896
32.6769	9.0152	58.8996735	0.136496
32.7324	9.09841	58.9996719	0.135117
32.7879	9.18163	59.0996704	0.133762
32.8434	9.26485	59.1996689	0.132427
32.8988	9.34807	59.2996674	0.131114
32.9543	9.43128	59.3996658	0.129821
33.0098	9.5145	59.4996643	0.128547
